,SMILES,gap
97283,CN=CN(C=N)C=NC,0.2183
97284,CN=CN(C=O)C=NC,0.2204
97285,CN=CN(CC#C)C=N,0.2193
97286,CN=CN(CC#C)C=O,0.2266
97287,CN=CN(CC#N)C=N,0.2217
97288,CN=CN(CC#N)C=O,0.2285
97289,CN=CN(CC=O)C=O,0.2049
97290,NC=[NH+]C1(CC1)C([O-])=O,0.2528
97291,NC=NC1(COC1)C#N,0.2593
97292,CN=CN1C(C)C1C#N,0.2464
97293,CN=CN1C(C)CC1=O,0.2238
97294,CN=CN1C2CC1C2=O,0.2256
97295,CN=CN1C2CC2C1=O,0.2198
97296,CN=CN1C=NC2CC12,0.2021
97297,CN=CN1C=CCC1=O,0.2037
97298,CN=CN1C=NCC1=N,0.2135
97299,CN=CN1C=NCC1=O,0.223
97300,CN=CN1CC(C)C1=O,0.2237
97301,CN=CN1CC(N)C1=N,0.2154
97302,CN=CN1CC(O)C1=N,0.2153
97303,CN=CN1CC(O)C1=O,0.2177
97304,CN=CN1CC1(C)C#N,0.2456
97305,C[NH+]=CN1CC1C([O-])=O,0.2545
97306,NC=[NH+]C1CC1C([O-])=O,0.2336
97307,CN=CN1CC=CC1=O,0.1938
97308,CN=CN1CCCC1=O,0.2272
97309,CN=CN1CCNC1=O,0.2417
97310,CN=CN1CCOC1=N,0.2351
97311,CN=CN1CCOC1=O,0.2414
97312,NC=[NH+]CC#CC([O-])=O,0.2028
97313,CN=CNC(=O)C#CC,0.2052
97314,CN=COC(=O)C#CC,0.2108
97315,CN=CNC(=N)C(C)=O,0.1591
97316,CN=CNC(=N)C(N)=O,0.1924
97317,C[NH+]=CNC(=N)C([O-])=O,0.1906
97318,CN=CNC(=O)C(C)=O,0.1628
97319,CN=CNC(=O)C(N)=N,0.198
97320,CN=CNC(=O)C(N)=O,0.1878
97321,CN=COC(=O)C(C)=O,0.1741
97322,CN=COC(=O)C(N)=N,0.1987
97323,CN=COC(=O)C(N)=O,0.2012
97324,NC=[NH+]CC(=O)C([O-])=O,0.0901
97325,CN=CNC(=O)C(C)C,0.2345
97326,CN=CNC(=O)C(C)O,0.233
97327,CN=CNC(=O)N(C)C,0.2458
97328,CN=COC(=O)C(C)C,0.2426
97329,CN=COC(=O)C(C)N,0.2224
97330,CN=COC(=O)C(C)O,0.2427
97331,CN=COC(=O)N(C)C,0.2588
97332,CN=CNC(=O)C1CC1,0.2327
97333,CN=CNC(=O)C1CN1,0.2301
97334,CN=CNC(=O)C1CO1,0.2274
97335,CN=CNC(=O)N1CC1,0.2388
97336,CN=COC(=O)C1CC1,0.2414
97337,CN=COC(=O)C1CN1,0.2363
97338,CN=COC(=O)C1CO1,0.2314
97339,CN=COC(=O)N1CC1,0.2542
97340,CN=CNC(=O)CC#C,0.2332
97341,CN=CNC(=O)CC#N,0.2323
97342,CN=COC(=O)CC#C,0.2365
97343,CN=COC(=O)CC#N,0.2404
97344,CN=CNC(=O)CC=O,0.2163
97345,CN=CNC(=O)NC=N,0.229
97346,CN=CNC(=O)NC=O,0.2254
97347,CN=CNC(=O)OC=N,0.2332
97348,CN=COC(=O)CC=O,0.2232
97349,CN=COC(=O)NC=N,0.2381
97350,CN=COC(=O)NC=O,0.2303
97351,NC=[NH+]CC(=O)[CH-]C=O,0.1945
97352,CN=CNC(=NC)C#N,0.1826
97353,CN=CNC(C#C)C#N,0.2462
97354,CN=CNC(C#N)C#N,0.2415
97355,CN=COC(C#C)C#C,0.2521
97356,CN=COC(C#C)C#N,0.2456
97357,NC=[NH+]C[C-](C#N)C#N,0.1134
97358,CN=COC(C)(C)C#C,0.2727
97359,CN=COC(C)(C)C#N,0.2738
97360,CN=COC(C)(C)C=O,0.2175
97361,CN=COC(C)C#CC,0.2716
97362,CC(C[NH+]=CN)C([O-])=O,0.2394
97363,C[NH+]=CNC(C)C([O-])=O,0.2397
97364,CN=COC(C)C(C)=O,0.2254
97365,CN=COC(C)C(N)=O,0.2629
97366,NC=[NH+]CC(N)C([O-])=O,0.2553
97367,NC=[NH+]CC(O)C([O-])=O,0.2586
97368,CN=COC(C)C(C)C,0.2731
97369,CN=COC(C)C(C)O,0.2726
97370,CN=COC(C)C1CC1,0.2737
97371,CN=COC(C)C1CN1,0.2646
97372,CN=COC(C)C1CO1,0.2755
97373,CN=COC(C)CC#C,0.2726
97374,CN=COC(C)CC#N,0.2697
97375,CN=COC(C)CC=O,0.2214
97376,CN=CNC(C=O)=NC,0.1808
97377,CN=CNC(C=O)C#N,0.2046
97378,CN=COC(C=O)C#C,0.2021
97379,CN=COC(C=O)C#N,0.2144
97380,CN=COC1(C)CC1C,0.271
97381,CN=COC1(C)CC1O,0.2614
97382,CN=COC1(C)CCC1,0.2706
97383,CN=COC1(C)COC1,0.27
97384,CN=COC1(CC1)C#C,0.2684
97385,CN=COC1(CC1)C#N,0.2681
97386,CN=COC1(CC1)C=O,0.214
97387,CN=COC12CC(C1)C2,0.2716
97388,CN=COC12CN(C1)C2,0.271
97389,CN=COC12CC1CC2,0.2723
97390,CN=COC12CC1OC2,0.2591
97391,CN=CNC1=NCCO1,0.2314
97392,CN=COC1C(C)C1C,0.2659
97393,CN=COC1C(C)C1O,0.2591
97394,CN=COC1C(O)C1O,0.2651
97395,CN=COC1C2CC1C2,0.2721
97396,CN=COC1C2CC1O2,0.2688
97397,CN=COC1C2CCC12,0.2692
97398,CN=COC1C2COC12,0.2708
97399,CN=COC1CC(=O)C1,0.2177
97400,CN=COC1CC(C)C1,0.272
97401,CN=COC1CC(O)C1,0.2697
97402,CN=COC1CN(C)C1,0.242
97403,CN=COC1CC1(C)C,0.2703
97404,CN=COC1CC1(C)O,0.2657
97405,CN=COC1CC1C#C,0.2623
97406,CN=COC1CC1C#N,0.268
97407,CN=COC1CC1C=O,0.2225
97408,CN=COC1CC2CC12,0.2708
97409,CN=COC1CC2NC12,0.2644
97410,CN=COC1CC2OC12,0.2702
97411,CN=COC1CN2CC12,0.2629
97412,CN=COC1CC=CC1,0.2649
97413,CN=COC1CN=CO1,0.2707
97414,CN=COC1CCC1=O,0.1983
97415,CN=COC1CNC1=O,0.2521
97416,CN=COC1COC1=N,0.2538
97417,CN=COC1COC1=O,0.2421
97418,CN=COC1CCC1C,0.2715
97419,CN=COC1CCC1O,0.2662
97420,CN=COC1COC1C,0.2725
97421,CN=COC1CCC=C1,0.2466
97422,CN=COC1OCC=C1,0.2458
97423,CN=COC1CCCC1,0.27
97424,CN=COC1CCCO1,0.2769
97425,CN=COC1CCOC1,0.2699
97426,CN=COCC#CC#C,0.2191
97427,CN=COCC#CC#N,0.2072
97428,CN=COCC#CC=O,0.1912
97429,CN=COCC(=O)C#C,0.1765
97430,CN=COCC(=O)C#N,0.1646
97431,CN=COCC(=O)C=O,0.1378
97432,CN=COCC(C)(C)C,0.2724
97433,CN=COCC(C)(C)O,0.2731
97434,CN=COCC(C)C#C,0.2734
97435,CN=COCC(C)C#N,0.2742
97436,CN=COCC(N)C#N,0.2511
97437,CN=COCC(O)C#C,0.2619
97438,CN=COCC(O)C#N,0.2748
97439,CN=COCC(C)C=O,0.2199
97440,CN=COCC(O)C=O,0.22
97441,CN=COCC1(C)CC1,0.2733
97442,CN=COCC1(C)CN1,0.2515
97443,CN=COCC1(C)CO1,0.2732
97444,CN=COCC1(O)CC1,0.2449
97445,CN=COCC1CC1C,0.2724
97446,CN=COCC1CC1O,0.272
97447,CN=COCC1CN1C,0.2556
97448,CN=COCC1NC1C,0.2714
97449,CN=COCC1OC1C,0.2733
97450,CN=COCC1CCC1,0.2727
97451,CN=COCC1CCO1,0.2721
97452,CN=COCC1COC1,0.2724
97453,CN=COCCC#CC,0.2723
97454,C[NH+]=CNCCC([O-])=O,0.2392
97455,CN=COCCC(C)=O,0.2276
97456,CN=COCCC(N)=O,0.2685
97457,NC=[NH+]CCCC([O-])=O,0.042
97458,CN=COCCC(C)C,0.2728
97459,CN=COCCC(C)O,0.2729
97460,CN=COCCC1CC1,0.2728
97461,CN=COCCC1CO1,0.2738
97462,CN=COCCN1CC1,0.2732
97463,CN=COCCCC#C,0.2731
97464,CN=COCCCC#N,0.2739
97465,CN=COCCCC=O,0.2254
97466,CN=COCCNC=O,0.2457
97467,CN=COCCOC=N,0.2731
97468,CN=COCCOC=O,0.2734
97469,CC#CC#CC#CCO,0.1772
97470,CCC#CC#CC#CC,0.1836
97471,CC(=O)C#CC#CCO,0.1849
97472,CCC#CC#CC(C)=O,0.1802
97473,CCC#CC#CC(N)=O,0.195
97474,NC(=O)C#CC#CCO,0.1994
97475,[NH3+]CC#CC#CC([O-])=O,0.1065
97476,CC(C)C#CC#CCO,0.2151
97477,CC(O)C#CC#CCO,0.2196
97478,CCC#CC#CC(C)C,0.2258
97479,CCC#CC#CC(C)O,0.2205
97480,CCC#CC#CC1CC1,0.2138
97481,CCC#CC#CC1CN1,0.2085
97482,CCC#CC#CC1CO1,0.2118
97483,OCC#CC#CC1CC1,0.2119
97484,OCC#CC#CC1CN1,0.2045
97485,OCC#CC#CC1CO1,0.2105
97486,CCC#CC#CCC#C,0.2231
97487,CCC#CC#CCC#N,0.2218
97488,OCC#CC#CCC#C,0.2172
97489,OCC#CC#CCC#N,0.2125
97490,CCC#CC#CCC=O,0.2
97491,OCC#CC#CCC=O,0.2025
97492,CC#CC(=O)C#CCO,0.1898
97493,CCC#CC(=O)C#CC,0.187
97494,CC(=O)C(=O)C#CCO,0.1526
97495,CCC#CC(=O)C(C)=O,0.1528
97496,CCC#CC(=O)C(N)=N,0.1759
97497,CCC#CC(=O)C(N)=O,0.1632
97498,NC(=N)C(=O)C#CCO,0.1741
97499,NC(=O)C(=O)C#CCO,0.1635
97500,CC(C)C(=O)C#CCO,0.2055
97501,CC(O)C(=O)C#CCO,0.202
97502,CCC#CC(=O)C(C)C,0.2055
97503,CCC#CC(=O)C(C)O,0.2039
97504,CCC#CC(=O)N(C)C,0.2238
97505,CN(C)C(=O)C#CCO,0.2228
97506,CCC#CC(=O)C1CC1,0.2066
97507,CCC#CC(=O)C1CN1,0.1984
97508,CCC#CC(=O)C1CO1,0.2009
97509,CCC#CC(=O)N1CC1,0.2172
97510,OCC#CC(=O)C1CC1,0.2075
97511,OCC#CC(=O)C1CN1,0.1961
97512,OCC#CC(=O)C1CO1,0.2014
97513,OCC#CC(=O)N1CC1,0.2175
97514,CCC#CC(=O)CC#C,0.2066
97515,CCC#CC(=O)CC#N,0.2112
97516,OCC#CC(=O)CC#C,0.2059
97517,OCC#CC(=O)CC#N,0.2122
97518,CCC#CC(=N)NC=O,0.2158
97519,CCC#CC(=O)NC=N,0.206
97520,CCC#CC(=O)NC=O,0.2012
97521,CCC#CC(=O)OC=N,0.2216
97522,OCC#CC(=N)NC=O,0.2113
97523,OCC#CC(=O)NC=N,0.2038
97524,OCC#CC(=O)NC=O,0.1994
97525,OCC#CC(=O)OC=N,0.2223
97526,CCC#CC(C#C)C#C,0.2857
97527,CCC#CC(C#C)C#N,0.2836
97528,[NH3+]CC#C[C-](C#C)C#N,0.1433
97529,[NH3+]CC#C[C-](C#N)C#N,0.1513
97530,OCC#CC(C#C)C#C,0.2757
97531,OCC#CC(C#C)C#N,0.2783
97532,CC(C)(C#C)C#CCO,0.281
97533,CC(C)(C#N)C#CCO,0.2812
97534,CC(N)(C#N)C#CCO,0.2669
97535,CC(O)(C#C)C#CCO,0.2698
97536,CC(O)(C#N)C#CCO,0.265
97537,CCC#CC(C)(C)C#C,0.2837
97538,CCC#CC(C)(C)C#N,0.282
97539,CCC#CC(C)(N)C#N,0.2784
97540,CCC#CC(C)(O)C#C,0.2717
97541,CCC#CC(C)(O)C#N,0.2743
97542,CC(C)(C=O)C#CCO,0.2172
97543,CC(O)(C=O)C#CCO,0.2129
97544,CCC#CC(C)(C)C=O,0.217
97545,CCC#CC(C)(O)C=O,0.2127
97546,CC(C)(CO)C#CCO,0.2863
97547,CC(O)(CO)C#CCO,0.2785
97548,CCC#CC(C)(C)CC,0.301
97549,CCC#CC(C)(C)CO,0.2986
97550,CCC#CC(C)(C)OC,0.2919
97551,CCC#CC(C)(O)CC,0.2922
97552,CCC#CC(C)(O)CO,0.2827
97553,CCC(C)(C)C#CCO,0.277
97554,CCC(C)(O)C#CCO,0.2877
97555,COC(C)(C)C#CCO,0.2782
97556,CC#CC(C)C#CCO,0.2706
97557,CC#CC(O)C#CCO,0.2641
97558,CCC#CC(C)C#CC,0.286
97559,CCC#CC(O)C#CC,0.2639
97560,CC(=O)C(O)C#CCO,0.2205
97561,CC(C#CC[NH3+])C([O-])=O,0.268
97562,CC(C#CCO)C(C)=O,0.2212
97563,CC(C#CCO)C(N)=O,0.262
97564,CCC#CC(C)C(C)=O,0.2203
97565,CCC#CC(C)C(N)=O,0.2686
97566,CCC#CC(N)C(N)=O,0.2571
97567,CCC#CC([NH3+])C([O-])=O,0.2624
97568,CCC#CC(O)C(C)=O,0.2177
97569,CCC#CC(O)C(N)=O,0.2597
97570,NC(=O)C(O)C#CCO,0.2605
97571,NC(C#CCO)C(N)=O,0.2543
97572,[NH3+]C(C#CCO)C([O-])=O,0.261
97573,[NH3+]CC#CC(O)C([O-])=O,0.251
97574,CC(C)C(C)C#CCO,0.2767
97575,CC(C)C(O)C#CCO,0.2852
97576,CC(O)C(C)C#CCO,0.2759
97577,CC(O)C(O)C#CCO,0.2736
97578,CCC#CC(C)C(C)C,0.2974
97579,CCC#CC(C)C(C)O,0.292
97580,CCC#CC(O)C(C)C,0.2866
97581,CCC#CC(O)C(C)O,0.2777
97582,CC(C#CCO)C1CC1,0.2826
97583,CC(C#CCO)C1CO1,0.2819
97584,CC(C#CCO)N1CC1,0.2712
97585,CCC#CC(C)C1CC1,0.2999
97586,CCC#CC(C)C1CO1,0.2984
97587,CCC#CC(C)N1CC1,0.2792
97588,CCC#CC(O)C1CC1,0.2895
97589,CCC#CC(O)C1CN1,0.2684
97590,CCC#CC(O)C1CO1,0.291
97591,OCC#CC(O)C1CC1,0.2838
97592,OCC#CC(O)C1CN1,0.2704
97593,OCC#CC(O)C1CO1,0.286
97594,CC(CC#C)C#CCO,0.274
97595,CC(CC#N)C#CCO,0.2814
97596,CCC#CC(C)CC#C,0.289
97597,CCC#CC(C)CC#N,0.285
97598,CCC#CC(N)CC#N,0.2713
97599,CCC#CC(O)CC#C,0.2797
97600,CCC#CC(O)CC#N,0.2844
97601,NC(CC#N)C#CCO,0.2675
97602,OCC#CC(O)CC#C,0.2774
97603,OCC#CC(O)CC#N,0.2836
97604,CC(CC=O)C#CCO,0.2193
97605,CC(NC=O)C#CCO,0.2678
97606,CC(OC=N)C#CCO,0.2746
97607,CC(OC=O)C#CCO,0.2693
97608,CCC#CC(C)CC=O,0.2187
97609,CCC#CC(C)NC=O,0.2714
97610,CCC#CC(C)OC=N,0.2791
97611,CCC#CC(C)OC=O,0.2691
97612,CCC#CC(O)CC=O,0.2196
97613,OCC#CC(O)CC=O,0.2267
97614,CCC#CC(C=O)C#C,0.2122
97615,CCC#CC(C=O)C#N,0.2124
97616,OCC#CC(C=O)C#C,0.2123
97617,OCC#CC(C=O)C#N,0.214
97618,CCC#CC(C=O)C=O,0.1867
97619,OCC#CC(C=O)C=O,0.2059
97620,CCC#CC(CC)C#C,0.2862
97621,CCC#CC(CC)C#N,0.2855
97622,CCC#CC(CO)C#C,0.2811
97623,CCC#CC(CO)C#N,0.2814
97624,CCC#CC(NC)C#N,0.2562
97625,CCC#CC(OC)C#C,0.2681
97626,CCC#CC(OC)C#N,0.2662
97627,CCC(C#C)C#CCO,0.2809
97628,CCC(C#N)C#CCO,0.282
97629,CNC(C#N)C#CCO,0.2521
97630,COC(C#C)C#CCO,0.2717
97631,COC(C#N)C#CCO,0.2681
97632,OCC#CC(CO)C#C,0.2783
97633,OCC#CC(CO)C#N,0.2797
97634,CCC#CC(CC)C=O,0.2161
97635,CCC#CC(CO)C=O,0.2168
97636,CCC#CC(NC)C=O,0.2072
97637,CCC#CC(OC)C=O,0.2036
97638,CCC(C=O)C#CCO,0.2182
97639,CNC(C=O)C#CCO,0.1939
97640,COC(C=O)C#CCO,0.2039
97641,OCC#CC(CO)C=O,0.2182
97642,CCC#CC(CC)CC,0.2965
97643,CCC#CC(CC)CO,0.3
97644,CCC#CC(CC)OC,0.2939
97645,CCC#CC(CO)CO,0.2924
97646,CCC#CC(CO)OC,0.2845
97647,CCC(CC)C#CCO,0.2762
97648,CCC(CO)C#CCO,0.2844
97649,CCC(OC)C#CCO,0.2869
97650,COC(CO)C#CCO,0.2819
97651,OCC#CC(CO)CO,0.276
97652,CC1(CC1O)C#CCO,0.2674
97653,CC1CC1(C)C#CCO,0.2679
97654,CC1CC1(O)C#CCO,0.2634
97655,CC1NC1(C)C#CCO,0.2576
97656,CC1OC1(C)C#CCO,0.2713
97657,CCC#CC1(C)CC1C,0.2805
97658,CCC#CC1(C)CC1O,0.2773
97659,CCC#CC1(C)CN1C,0.2606
97660,CCC#CC1(C)NC1C,0.2809
97661,CCC#CC1(C)OC1C,0.2779
97662,CCC#CC1(O)CC1C,0.2657
97663,CCC#CC1(O)CC1O,0.2647
97664,CN1CC1(C)C#CCO,0.2577
97665,OCC#CC1(O)CC1O,0.265
97666,CC1(CCC1)C#CCO,0.2737
97667,CC1(CCO1)C#CCO,0.2744
97668,CC1(COC1)C#CCO,0.2758
97669,CCC#CC1(C)CCC1,0.2949
97670,CCC#CC1(C)CCO1,0.2781
97671,CCC#CC1(C)COC1,0.2922
97672,CCC#CC1(O)CCC1,0.2809
97673,CCC#CC1(O)COC1,0.2757
97674,NC1(COC1)C#CCO,0.2646
97675,OCC#CC1(O)CCC1,0.2784
97676,OCC#CC1(O)COC1,0.2635
97677,CCC#CC1(CC)CC1,0.2827
97678,CCC#CC1(CC)CN1,0.2695
97679,CCC#CC1(CC)CO1,0.2786
97680,CCC#CC1(CC1)OC,0.2743
97681,CCC#CC1(CO)CC1,0.2836
97682,CCC#CC1(CO)CN1,0.2715
97683,CCC#CC1(CO)CO1,0.2751
97684,CCC1(CC1)C#CCO,0.27
97685,CCC1(CN1)C#CCO,0.2696
97686,CCC1(CO1)C#CCO,0.2744
97687,COC1(CC1)C#CCO,0.2684
97688,OCC#CC1(CO)CC1,0.2732
97689,OCC#CC1(CO)CN1,0.2632
97690,OCC#CC1(CO)CO1,0.2734
97691,CCC#CC1(CC1)C#C,0.2622
97692,CCC#CC1(CC1)C#N,0.2651
97693,CCC#CC1(CN1)C#C,0.251
97694,CCC#CC1(CN1)C#N,0.2524
97695,CCC#CC1(CO1)C#C,0.2524
97696,CCC#CC1(CO1)C#N,0.2513
97697,OCC#CC1(CC1)C#C,0.2604
97698,OCC#CC1(CC1)C#N,0.2674
97699,OCC#CC1(CN1)C#C,0.2478
97700,OCC#CC1(CN1)C#N,0.2513
97701,OCC#CC1(CO1)C#C,0.2516
97702,OCC#CC1(CO1)C#N,0.2518
97703,CCC#CC1(CC1)C=O,0.2222
97704,CCC#CC1(CN1)C=O,0.215
97705,CCC#CC1(CO1)C=O,0.2138
97706,OCC#CC1(CC1)C=O,0.2281
97707,OCC#CC1(CN1)C=O,0.2194
97708,OCC#CC1(CO1)C=O,0.2174
97709,CCC#CC12CC(C1)C2,0.2884
97710,CCC#CC12CC(C1)O2,0.2571
97711,CCC#CC12CN(C1)C2,0.2773
97712,OCC#CC12CC(C1)C2,0.2673
97713,OCC#CC12CC(C1)O2,0.2539
97714,OCC#CC12CN(C1)C2,0.2576
97715,CCC#CC12CC1CC2,0.2613
97716,CCC#CC12CC1CO2,0.2445
97717,CCC#CC12CC1OC2,0.2597
97718,CCC#CC12CCC1N2,0.2667
97719,CCC#CC12CCC1O2,0.2582
97720,CCC#CC12CN1CC2,0.2502
97721,OCC#CC12CC1CC2,0.2553
97722,OCC#CC12CC1CO2,0.2413
97723,OCC#CC12CC1OC2,0.2499
97724,OCC#CC12CCC1N2,0.2589
97725,OCC#CC12CCC1O2,0.2487
97726,OCC#CC12CN1CC2,0.2437
97727,CCC#CC1=CCCC1,0.206
97728,CCC#CC1=CCOC1,0.2041
97729,CCC#CC1=NCCO1,0.2173
97730,OCC#CC1=CCCC1,0.204
97731,OCC#CC1=CCOC1,0.2036
97732,OCC#CC1=NCCO1,0.2164
97733,CC1C(C#CCO)N1C,0.2409
97734,CC1C(C)C1C#CCO,0.2679
97735,CC1C(O)C1C#CCO,0.2666
97736,CCC#CC1C(C)C1C,0.2753
97737,CCC#CC1C(C)C1O,0.2766
97738,CCC#CC1C(C)N1C,0.2556
97739,CCC#CC1C(O)C1O,0.2665
97740,OCC#CC1C(O)C1O,0.2546
97741,CCC#CC1C2CC1C2,0.2886
97742,CCC#CC1C2CC1O2,0.2766
97743,CCC#CC1C2CN1C2,0.2583
97744,OCC#CC1C2CC1C2,0.2693
97745,OCC#CC1C2CC1O2,0.264
97746,OCC#CC1C2CN1C2,0.2509
97747,CCC#CC1C2CCC12,0.2819
97748,CCC#CC1C2CCN12,0.26
97749,CCC#CC1C2COC12,0.2731
97750,OCC#CC1C2CCC12,0.2692
97751,OCC#CC1C2CCN12,0.2476
97752,OCC#CC1C2COC12,0.2601
97753,CCC#CC1CC(=N)O1,0.2752
97754,CCC#CC1CC(=O)C1,0.2168
97755,CCC#CC1CC(=O)N1,0.2729
97756,CCC#CC1CC(=O)O1,0.2729
97757,OCC#CC1CC(=N)O1,0.2703
97758,OCC#CC1CC(=O)C1,0.2167
97759,OCC#CC1CC(=O)N1,0.2657
97760,OCC#CC1CC(=O)O1,0.2753
97761,CC1CC(C1)C#CCO,0.2778
97762,CC1CC(O1)C#CCO,0.2729
97763,CCC#CC1CC(C)C1,0.2923
97764,CCC#CC1CC(C)O1,0.274
97765,CCC#CC1CC(O)C1,0.2921
97766,CN1CC(C1)C#CCO,0.2497
97767,OCC#CC1CC(O)C1,0.2766
97768,CC1(C)CC1C#CCO,0.2684
97769,CC1(C)NC1C#CCO,0.2623
97770,CC1(C)OC1C#CCO,0.2641
97771,CC1(O)CC1C#CCO,0.2693
97772,CCC#CC1CC1(C)C,0.2762
97773,CCC#CC1CC1(C)O,0.2798
97774,CCC#CC1NC1(C)C,0.2743
97775,CCC#CC1OC1(C)C,0.2726
97776,CCC#CC1CC1C#C,0.2639
97777,CCC#CC1CC1C#N,0.2637
97778,CCC#CC1NC1C#C,0.2596
97779,CCC#CC1NC1C#N,0.2587
97780,CCC#CC1OC1C#C,0.2545
97781,CCC#CC1OC1C#N,0.2534
97782,OCC#CC1CC1C#C,0.2584
97783,OCC#CC1CC1C#N,0.2625
97784,OCC#CC1NC1C#C,0.256
97785,OCC#CC1NC1C#N,0.2597
97786,OCC#CC1OC1C#C,0.2515
97787,OCC#CC1OC1C#N,0.2526
97788,CCC#CC1CC1C=O,0.2185
97789,CCC#CC1CN1C=O,0.2453
97790,CCC#CC1NC1C=O,0.2139
97791,CCC#CC1OC1C=O,0.2139
97792,OCC#CC1CC1C=O,0.221
97793,OCC#CC1CN1C=O,0.247
97794,OCC#CC1NC1C=O,0.2163
97795,OCC#CC1OC1C=O,0.2154
97796,CCC#CC1CC1CC,0.2782
97797,CCC#CC1CC1CO,0.2799
97798,CCC#CC1CC1OC,0.2797
97799,CCC#CC1CN1CC,0.2605
97800,CCC#CC1NC1CC,0.2766
97801,CCC#CC1NC1CO,0.2741
97802,CCC#CC1OC1CC,0.2738
97803,CCC#CC1OC1CO,0.2729
97804,CCC1CC1C#CCO,0.2705
97805,CCC1NC1C#CCO,0.2661
97806,CCC1OC1C#CCO,0.2656
97807,CCN1CC1C#CCO,0.2482
97808,COC1CC1C#CCO,0.26
97809,OCC#CC1CC1CO,0.2712
97810,OCC#CC1NC1CO,0.2641
97811,OCC#CC1OC1CO,0.2671
97812,CCC#CC1CC2CC12,0.2937
97813,CCC#CC1CC2CN12,0.2652
97814,CCC#CC1CC2NC12,0.2801
97815,CCC#CC1CC2OC12,0.2849
97816,CCC#CC1OC2CC12,0.2601
97817,OCC#CC1CC2CC12,0.273
97818,OCC#CC1CC2CN12,0.2549
97819,OCC#CC1CC2NC12,0.2679
97820,OCC#CC1CC2OC12,0.2738
97821,OCC#CC1OC2CC12,0.2562
97822,CCC#CC1CC=CC1,0.2639
97823,CCC#CC1CN=CO1,0.2684
97824,OCC#CC1CC=CC1,0.2652
97825,OCC#CC1CN=CO1,0.2692
97826,CCC#CC1CCC1=O,0.209
97827,CCC#CC1CNC1=O,0.2635
97828,CCC#CC1COC1=N,0.2735
97829,CCC#CC1COC1=O,0.2577
97830,CCC#CC1NCC1=O,0.2074
97831,CCC#CC1OCC1=O,0.2083
97832,OCC#CC1CCC1=O,0.2114
97833,OCC#CC1CNC1=O,0.2603
97834,OCC#CC1COC1=N,0.2728
97835,OCC#CC1COC1=O,0.2588
97836,OCC#CC1NCC1=O,0.2114
97837,OCC#CC1OCC1=O,0.2119
97838,CC1CCC1C#CCO,0.2725
97839,CC1COC1C#CCO,0.2693
97840,CC1OCC1C#CCO,0.2731
97841,CCC#CC1CCC1C,0.2916
97842,CCC#CC1CCC1O,0.2856
97843,CCC#CC1COC1C,0.2887
97844,CCC#CC1OCC1C,0.2716
97845,CCC#CC1OCC1O,0.2705
97846,CN1CCC1C#CCO,0.2529
97847,OCC#CC1CCC1O,0.2725
97848,OCC#CC1NCC1O,0.2618
97849,OCC#CC1OCC1O,0.2688
97850,CCC#CC1CCC=C1,0.2585
97851,CCC#CC1COC=N1,0.2674
97852,CCC#CC1OCC=C1,0.2523
97853,OCC#CC1CCC=C1,0.2573
97854,OCC#CC1COC=N1,0.2684
97855,OCC#CC1OCC=C1,0.251
97856,CCC#CC1CCCC1,0.2967
97857,CCC#CC1CCCO1,0.2835
97858,CCC#CC1CCOC1,0.2931
97859,CCC#CC1COCO1,0.2801
97860,CCC#CC1OCCO1,0.2873
97861,OCC#CC1CCCC1,0.2741
97862,OCC#CC1CCCO1,0.2767
97863,OCC#CC1CCOC1,0.2719
97864,OCC#CC1COCO1,0.2802
97865,OCC#CC1OCCO1,0.2733
97866,CCC#CCC#CC#C,0.228
97867,CCC#CCC#CC#N,0.2252
97868,OCC#CCC#CC#C,0.2288
97869,OCC#CCC#CC#N,0.2249
97870,CCC#CCC#CC=O,0.1995
97871,OCC#CCC#CC=O,0.1974
97872,CCC#CCC#CCC,0.2818
97873,CCC#CCC#CCO,0.2672
97874,OCC#CCC#CCO,0.2737
97875,CCC#CCC(=O)C#C,0.1908
97876,CCC#CCC(=O)C#N,0.1786
97877,OCC#CCC(=O)C#C,0.1891
97878,OCC#CCC(=O)C#N,0.1755
97879,CCC#CCC(=O)C=O,0.1477
97880,OCC#CCC(=O)C=O,0.1496
97881,CCC#CCC(=N)OC,0.2681
97882,CCC#CCC(=O)CC,0.2284
97883,CCC#CCC(=O)CO,0.2273
97884,CCC#CCC(=O)NC,0.2744
97885,CCC#CCC(=O)OC,0.2622
97886,CCC(=O)CC#CCO,0.2284
97887,CNC(=O)CC#CCO,0.2568
97888,COC(=N)CC#CCO,0.2827
97889,COC(=O)CC#CCO,0.2612
97890,OCC#CCC(=O)CO,0.2271
97891,CC(C)(C)CC#CCO,0.2762
97892,CC(C)(O)CC#CCO,0.276
97893,CCC#CCC(C)(C)C,0.2976
97894,CCC#CCC(C)(C)O,0.289
97895,CC(CC#CCO)C#C,0.2806
97896,CC(CC#CCO)C#N,0.2831
97897,CCC#CCC(C)C#C,0.2884
97898,CCC#CCC(C)C#N,0.2856
97899,CCC#CCC(N)C#N,0.276
97900,CCC#CCC(O)C#C,0.2718
97901,CCC#CCC(O)C#N,0.2671
97902,NC(CC#CCO)C#N,0.2713
97903,OCC#CCC(O)C#C,0.2744
97904,OCC#CCC(O)C#N,0.2651
97905,CC(CC#CCO)C=O,0.2217
